12811;83;406;COMUNICACIÓN SOCIAL Y MEDIOS DIGITALES;103367;30;3;187000;10;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12812;83;406;MAESTRIA EN PSICOLOGIA;103439;26;5;0;4;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12813;83;406;TÉCNICO PROFESIONAL EN CONTABILIDAD Y ASEGURAMIENTO DE LA INFORMACION FINANCIERA;103511;35;1;0;4;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12814;83;406;BANCA Y FINANZAS;103512;58;3;177000;10;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12815;83;406;ESPECIALIZACION EN ENERGIAS RENOVABLES;103578;45;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12816;83;406;ESPECIALIZACION EN GESTION ADUANERA Y CAMBIARIA;103736;58;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12817;83;406;ESPECIALIZACION EN CONTABILIDAD PUBLICA Y CONTROL FISCAL;103737;58;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12818;83;406;NEGOCIOS INTERNACIONALES;103739;58;3;177000;10;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12819;83;406;ESPECIALIZACION EN GESTION TRIBUTARIA;103740;35;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12820;83;406;ESPECIALIZACION EN COMERCIO INTERNACIONAL;103742;58;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12821;83;406;ESPECIALIZACION EN GERENCIA DE CONSTRUCCION DE OBRAS PUBLICAS DE INFRAESTRUCTURA;103795;47;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12822;83;406;MAESTRIA EN ADMINISTRACION;103837;34;5;0;4;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12823;83;406;ESPECIALIZACION EN GERENCIA DE PROYECTOS;103883;43;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12824;83;406;ESPECIALIZACION EN ESTUDIOS PEDAGOGICOS;103923;12;4;0;2;3;1;"""2016-05-01""";admisiones@cuc.edu.co
12825;83;406;ESPECIALIZACION EN GERENCIA ENERGETICA;104090;45;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12826;83;406;ADMINISTRACIÓN DE EMPRESAS;104153;34;3;0;10;3;1;"""2016-05-01""";admisiones@cuc.edu.co
12827;83;406;ESPECIALIZACIÓN EN DESARROLLO DE APLICACIONES WEB;104213;46;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12828;83;406;ESPECIALIZACION EN REVISORIA FISCAL Y AUDITORIA;104224;58;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12829;83;406;ESPECIALIZACIÓN EN GERENCIA FINANCIERA;104346;58;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12830;83;406;ESPECIALIZACION EN NORMAS INTERNACIONALES DE INFORMACION FINANCIERA - NIIF;104361;35;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12831;83;406;ESPECIALIZACION EN CONTROL DE LA CONTAMINACION;104452;50;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12832;83;406;ESPECIALIZACION EN ADMINISTRACIÓN DE OPERACIONES;104458;43;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12833;83;406;ESPECIALIZACION EN GESTIÓN INTEGRAL DE LA CALIDAD;104476;58;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12834;83;406;ESPECIALIZACION EN GERENCIA ESTRATEGICA;104630;43;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12835;83;406;ESPECIALIZACION EN LOGISTICA INTEGRAL;104632;58;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12836;83;406;ESPECIALIZACI¿N EN GERENCIA DE SERVICIOS DE SALUD;104649;34;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12837;83;406;ESPECIALIZACION EN PSICOLOGIA ORGANIZACIONAL Y DEL TRABAJO;104853;26;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12838;83;406;MAESTRIA EN EDUCACION;104960;12;5;0;4;3;1;"""2016-05-01""";admisiones@cuc.edu.co
12839;83;406;ESPECIALIZACION EN GESTION DE LA CONVIVENCIA EDUCATIVA Y CIUDADANA;105023;12;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
12840;83;406;ESPECIALIZACIÓN EN MERCADEO ESTRATÉGICO;105202;34;4;0;2;1;1;"""2016-05-01""";admisiones@cuc.edu.co
