928,4,21,ESPECIALIZACION EN GERENCIA FINANCIERA,4579,34,4,7800000,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
929,4,21,ESPECIALIZACION EN GERENCIA DE MODAS,4580,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
930,4,21,MAESTRIA EN MERCADEO AGROINDUSTRIAL,4903,34,5,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
931,4,21,ESPECIALIZACION EN GERENCIA DE PRODUCCION Y PRODUCTIVIDAD,4970,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
932,4,21,ESPECIALIZACION EN MERCADEO Y FINANZAS DE LA SALUD,5118,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
933,4,21,ESPECIALIZACION EN DISEÑO URBANO,5130,9,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
934,4,21,ESPECIALIZACION EN COMUNICACION Y MEDIO AMBIENTE,5309,30,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
935,4,24,ESPECIALIZACION EN GERENCIA DE NEGOCIOS INTERNACIONALES,5389,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
936,4,MANIZALES,ESPECIALIZACION EN GERENCIA DE NEGOCIOS INTERNACIONALES,5826,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
937,4,VILLAVICENCIO,ESPECIALIZACION EN GERENCIA DE SERVICIOS DE SALUD,6511,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
938,4,24,ESPECIALIZACION EN GERENCIA DE SERVICIOS DE SALUD,6512,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
939,4,21,ESPECIALIZACION EN GERENCIA DE RECURSOS HUMANOS,6550,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
940,4,TUNJA,ESPECIALIZACION EN REVISORIA FISCAL,6621,35,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
941,4,PASTO,ESPECIALIZACION EN GERENCIA DE NEGOCIOS INTERNACIONALES,6623,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
942,4,24,ESPECIALIZACION EN GERENCIA FINANCIERA,6624,34,4,5290000,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
943,4,21,ESPECIALIZACION EN CONSERVACION Y RESTAURACION DE PATRIMONIO ARQUITECTONICO,6683,37,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
944,4,21,ESPECIALIZACION EN ADMINISTRACION DE INSTITUCIONES SE SEGURIDAD SOCIAL,7138,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
945,4,24,ESPECIALIZACION EN COMUNICACION Y MEDIO AMBIENTE,7223,30,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
946,4,21,ESPECIALIZACION EN GERENCIA DE PUBLICIDAD,7686,34,4,6460000,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
947,4,21,ESPECIALIZACION EN GERENCIA DE DISEÑO,7689,9,4,6830000,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
948,4,PASTO,ESPECIALIZACION EN GERENCIA Y AUDITORIA DE LA CALIDAD DE LA SALUD.,7732,35,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
949,4,VALLEDUPAR,ESPECIALIZACION EN GERENCIA DE MERCADEO,8118,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
950,4,CUCUTA,ESPECIALIZACION EN GERENCIA DE NEGOCIOS INTERNACIONALES,8377,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
951,4,21,ESPECIALIZACION EN ACUICULTURA,8445,2,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
952,4,ARAUCA,ESPECIALIZACION EN ADMINISTRACION DE SALUD OCUPACIONAL,8477,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
953,4,21,ESPECIALIZACION EN ALTOS ESTUDIOS DEL DEPORTE,8561,31,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
954,4,PASTO,ESPECIALIZACION EN GERENCIA DE MERCADEO,9061,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
955,4,VILLAVICENCIO,ESPECIALIZACION EN MERCADEO AGROINDUSTRIAL,9069,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
956,4,24,ESPECIALIZACION EN GERENCIA DE MERCADEO,9070,34,4,5290000,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
957,4,21,ESPECIALIZACION EN GERENCIA EN GOBIERNO Y GESTION PUBLICA,9583,58,4,7180000,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
958,4,23,ESPECIALIZACION EN GERENCIA FINANCIERA,9701,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
959,4,21,ESPECIALIZACION EN GESTION DE RECURSOS INTERNACIONALES "FUNDRAISING",9773,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
960,4,DUITAMA,ESPECIALIZACION EN GERENCIA DE RECURSOS HUMANOS,9905,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
961,4,VILLAVICENCIO,ESPECIALIZACION EN GERENCIA DE RECURSOS HUMANOS,9908,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
962,4,21,TECNOLOGIA EN GESTION DEL TRANSPORTE,10456,34,2,0,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
963,4,CUCUTA,ESPECIALIZACION EN GERENCIA Y AUDITORIA DE LA CALIDAD EN SALUD,10498,35,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
964,4,21,TECNOLOGIA EN LOGISTICA PARA ALIMENTOS PERECEDEROS,10630,43,2,0,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
965,4,21,BIOLOGIA AMBIENTAL,11185,53,3,5920000,10,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
966,4,21,BIOLOGIA VEGETAL,11189,53,3,0,10,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
967,4,21,ESPECIALIZACION EN DESARROLLO DE BASES DE DATOS,11269,46,4,7460000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
968,4,21,ESPECIALIZACION EN DESARROLLO DE SITIOS WEB,11270,46,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
969,4,21,TECNOLOGIA EN REALIZACION DE AUDIOVISUALES Y MULTIMEDIA,11401,4,2,4350000,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
970,4,VALLEDUPAR,ESPECIALIZACION EN GERENCIA DE NEGOCIOS  INTERNACIONALES,11413,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
971,4,MANIZALES,ESPECIALIZACION EN LOGISTICA COMERCIAL NACIONAL E INTERNACIONAL,11414,43,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
972,4,MANIZALES,ESPECIALIZACION EN GERENCIA DE PUBLICIDAD,11415,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
973,4,24,ESPECIALIZACION EN GERENCIA Y AUDITORIA DE LA CALIDAD DE LA SALUD.,11480,35,4,4700000,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
974,4,21,ESPECIALIZACION EN AUDITORIA DE PROGRAMAS DE PREVENCION DE RIESGOS PROFESIONALES,11803,43,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
975,4,21,TECNOLOGIA EN PRODUCCION RADIAL,11863,30,2,0,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
976,4,ARAUCA,ESPECIALIZACION EN GERENCIA Y AUDITORIA DE LA CALIDAD EN SALUD,12241,35,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
977,4,21,ESPECIALIZACION EN DISEÑO URBANO,12599,9,4,7460000,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
978,4,21,ESPECIALIZACION EN GERENCIA DE PRODUCCION Y PRODUCTIVIDAD,12602,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
979,4,SOGAMOSO,ESPECIALIZACION EN REVISORIA FISCAL,12603,35,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
980,4,21,ESPECIALIZACION EN GERENCIA DE SERVICIOS DE SALUD,12872,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
981,4,21,ADMINISTRACION DE SISTEMAS DE INFORMACION,12874,46,3,0,12,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
982,4,21,TECNOLOGIA EN PREPRENSA,IMPRESION Y ACABADOS,12924,9,2,0,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
983,4,21,TECNOLOGIA EN GESTION DE EXPORTACIONES E IMPORTACIONES,12927,34,2,0,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
984,4,21,ESPECIALIZACION EN GERENCIA DE TURISMO,13484,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
985,4,21,TECNOLOGIA EN POSCOSECHA Y COMERCIALIZACION DE FLORES,FRUTAS Y HORTALIZAS,13767,1,2,0,0,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
986,4,21,ESPECIALIZACION EN GERENCIA DE RECURSOS HUMANOS,14784,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
987,4,21,ESPECIALIZACION EN MERCADEO Y FINANZAS DE LA SALUD,14787,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
988,4,21,ESPECIALIZACION EN EDICION DIGITAL Y MULTIMEDIA,14845,9,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
989,4,21,TECNOLOGIA EN ASEGURAMIENTO DE LA CALIDAD ANALITICA PARA EL SECTOR AGROALIMENTARIO,15369,43,2,0,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
990,4,21,ESPECIALIZACION EN ECONOMIA Y GESTION DE LA SALUD,15451,36,4,5320000,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
991,4,21,PERIODISMO DIGITAL,15467,30,4,5520000,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
992,4,21,ESPECIALIZACION EN GEOTECNIA AMBIENTAL,15543,47,4,0,1,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
993,4,SOGAMOSO,ESPECIALIZACION EN GERENCIA FINANCIERA,15570,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
994,4,21,ESPECIALIZACION EN NEGOCIOS ELECTRONICOS E-BUSINESS,15627,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
995,4,23,MERCADEO,17693,34,3,0,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
996,4,CUCUTA,ESPECIALIZACION EN LOGISTICA COMERCIAL NACIONAL E INTERNACIONAL,17858,43,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
997,4,NEIVA,ESPECIALIZACION EN GERENCIA Y AUDITORIA DE LA CALIDAD EN SALUD,19308,35,4,0,0,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
998,4,21,ESPECIALIZACION EN ESTANDARES INTERNACIONALES DE CONTABILIDAD Y  AUDITORIA,20902,35,4,6180000,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
999,4,21,MAESTRIA EN CIENCIAS AMBIENTALES,20921,55,5,6920000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1000,4,PASTO,MAESTRIA EN MERCADEO AGROINDUSTRIAL,51566,34,5,0,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1001,4,PASTO,ESPECIALIZACION EN LOGISTICA COMERCIAL NACIONAL E INTERNACIONAL,51720,34,4,0,1,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1002,4,23,BELLAS ARTES,52311,4,3,0,9,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1003,4,NEIVA,ESPECIALIZACION EN GERENCIA Y AUDITORIA DE LA CALIDAD EN SALUD,52429,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1004,4,23,BIOLOGIA MARINA,52458,53,3,0,10,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1005,4,23,ESPECIALIZACION EN LOGISTICA COMERCIAL,52476,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1006,4,PASTO,ESPECIALIZACION EN GERENCIA DE DISEÑO,52530,34,4,0,1,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1007,4,21,TECNOLOGIA EN REPRESENTACION DE LA ARQUITECTURA,53707,37,2,0,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1008,4,21,TECNOLOGIA EN PRODUCCION DIGITAL PARA MEDIOS IMPRESOS Y ELECTRONICOS,53808,9,2,0,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1009,4,21,MAESTRIA EN SEMIOTICA,53852,27,5,6280000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1010,4,21,MAESTRIA EN ESTETICA E HISTORIA DEL ARTE,53854,23,5,6280000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1011,4,21,TECNOLOGIA EN CINE Y TELEVISION,53864,30,2,0,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1012,4,21,TECNOLOGIA EN PRODUCCION DE IMAGEN FOTOGRÁFICA,53997,9,2,4350000,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1013,4,21,INGENIERIA QUIMICA,54685,41,3,5760000,10,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1014,4,21,ESPECIALIZACION EN GERENCIA EN SALUD OCUPACIONAL,54840,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1015,4,21,INGENIERIA INDUSTRIAL,54861,43,3,5450000,10,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1016,4,21,TECNOLOGIA EN ROBOTICA Y AUTOMATIZACION INDUSTRIAL,54990,44,2,0,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1017,4,21,INGENIERIA DE SISTEMAS,55016,46,3,5120000,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1018,4,21,HISTORIA DEL ARTE,55031,23,3,5500000,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1019,4,21,ARQUITECTURA,55163,37,3,6990000,10,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1020,4,24,MAESTRIA EN CIENCIAS MARINAS,90361,53,5,6850000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1021,4,24,DOCTORADO EN CIENCIAS DEL MAR,90528,53,6,6900000,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1022,4,21,CIENCIA POLITICA Y GOBIERNO,90981,33,3,6590000,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1023,4,21,ARTES PLASTICAS,91120,4,3,6730000,9,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1024,4,21,ARTES PLASTICAS,91121,4,3,6730000,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1025,4,21,MAESTRIA EN PUBLICIDAD,101504,8,5,6700000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1026,4,21,PROFESIONAL EN CINE Y TELEVISION,102086,30,3,6690000,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1027,4,21,MAESTRIA EN MODELADO Y SIMULACION,102747,58,5,0,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1028,4,21,ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,102748,34,4,7180000,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1029,4,21,ESPECIALIZACION EN GERENCIA LOGISTICA COMERCIAL NACIONAL E INTERNACIONAL,102749,43,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1030,4,21,ESPECIALIZACION EN GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO,102820,34,4,7270000,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1031,4,21,MAESTRIA EN RELACIONES INTERNACIONALES,102836,33,5,6560000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1032,4,21,MAESTRIA EN ARQUITECTURA,102903,37,5,6900000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1033,4,21,DISEÑO Y GESTION DE LA MODA,102914,9,3,6600000,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1034,4,23,ESPECIALIZACION EN GERENCIA DE PUBLICIDAD,103076,8,4,5780000,1,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1035,4,21,ESPECIALIZACION EN PERIDISMO DIGITAL,103082,30,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1036,4,21,MAESTRIA EN INGENIERIA DE PROCESOS Y SISTEMAS INDUSTRIALES,103118,43,5,6830000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1037,4,21,MAESTRIA EN TERRITORIO Y CIUDAD,103119,37,5,7460000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1038,4,IBAGUE,ESPECIALIZACION EN EVALUACION DEL IMPACTO AMBIENTAL DE PROYECTOS,103120,58,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1039,4,21,MAESTRIA EN INGENIERIA - GESTION SOSTENIBLE DE LA ENERGIA,103177,40,5,6590000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1040,4,21,DISEÑO INTERACTIVO,103276,4,3,6600000,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1041,4,21,MAESTRIA EN ARGUMENTACION RETORICA Y RAZONAMIENTO,103296,58,5,6280000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1042,4,21,INGENIER¿A EN AUTOMATIZACI¿N,103334,43,3,5200000,8,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1043,4,21,MAESTRIA EN COMERCIO INTERNACIONAL,103479,36,5,0,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1044,4,23,ESPECIALIZACION EN GERENCIA Y AUDITORIA DE LA CALIDAD EN SALUD,103906,58,4,4660000,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1045,4,23,ESPECIALIZACION EN GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO,103907,34,4,4660000,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1046,4,24,ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,104070,58,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1047,4,23,ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,104082,58,4,5290000,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1048,4,23,ESPECIALIZACION EN GERENCIA  LOGISTICA COMERCIAL NACIONAL E INTERNACIONAL,104085,34,4,5290000,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1049,4,24,ESPECIALIZACION EN GERENCIA LOGISTICA COMERCIAL NACIONAL E INTERNACIONAL,104086,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1050,4,21,MAESTRIA EN CIUDADANIA Y DERECHOS HUMANOS,104162,58,5,6.310.000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1051,4,NEIVA,ESPECIALIZACION EN GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO,104202,58,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1052,4,21,DOCTORADO EN MODELADO EN POLITICA Y GESTION PUBLICA,104220,34,6,6620000,6,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1053,4,CUCUTA,ESPECIALIZACION EN GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO,104226,34,4,0,3,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1054,4,21,COMERCIO INTERNACIONAL Y FINANZAS,104238,36,3,6290000,9,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1055,4,PASTO,ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,104362,58,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1056,4,PASTO,ESPECIALIZACION GERENCIA EN GOBIERNO Y GESTION PUBLICA,104363,58,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1057,4,VALLEDUPAR,ESPECIALIZACION EN GERENCIA EN GOBIERNO Y GESTION PUBLICA,104364,58,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1058,4,23,MAESTRIA EN CIUDADANIA Y DERECHOS HUMANOS,104503,58,5,5900000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1059,4,21,MAESTRIA EN ARTES PLASTICAS,104505,58,5,6900000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1060,4,23,MAESTRIA EN ARQUITECTURA,104615,37,5,6200000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1061,4,24,ESPECIALIZACION EN DESARROLLO DE BASES DE DATOS,104626,46,4,5500000,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1062,4,VALLEDUPAR,ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,104636,58,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1063,4,23,ESPECIALIZACI¿N EN DESARROLLO DE BASES DE DATOS,104658,46,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1064,4,21,MAESTR¿A EN ECONOM¿A,104669,36,5,6510000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1065,4,21,MAESTRIA EN GESTION Y POLITICAS DE SALUD,104670,34,5,8190000,4,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1066,4,21,INGENIER¿A AMBIENTAL,104787,50,3,0,10,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
1067,4,21,ESPECIALIZACI¿N EN GERENCIA DEL TRANSPORTE,104819,34,4,0,2,1,1,"2016-05-01","informacion.programas@utadeo.edu.co"
